,one,two,three,four,key
536,0.572057,-0.062191,1.124353,-0.334077,J
537,-0.831399,0.697587,-0.025009,2.105677,V
538,0.728049,-0.322824,0.260889,0.297127,I
539,0.263852,-1.524415,1.219504,1.036202,M
540,0.359183,0.567942,-0.698605,-0.870517,P
541,-0.246310,0.697777,-1.407124,-0.371873,A
542,-0.580053,0.239405,0.499685,0.472002,M
543,-0.474179,1.325965,-1.676908,0.092541,N
544,0.977568,-0.752845,-1.376042,-0.339602,K
545,-1.717794,0.284869,0.810345,-0.269642,I
546,0.999330,-0.237077,1.054667,0.436082,H
547,1.992515,-0.766657,-0.549557,0.859588,K
548,-1.291511,0.427097,-1.664610,1.626143,K
549,0.793169,-0.016536,0.252060,-0.376132,N
550,-0.028709,-0.153738,1.487727,0.085281,U
551,0.856059,0.957790,-0.208928,1.267922,D
552,-1.007814,-1.117074,0.099606,-1.659756,W
553,0.857473,-0.866620,-0.492750,0.569414,W
554,-0.125454,0.327880,0.085893,-2.219300,G
555,-0.738535,-1.092046,-0.474698,1.033119,I
556,0.417674,0.846997,0.174818,0.164655,C
557,-0.212808,-0.037374,-0.367229,-1.836174,W
558,0.555513,-0.918687,-0.417367,-0.295090,Q
559,0.619566,0.410731,1.461738,0.161051,V
560,-2.061325,0.550987,1.572242,-0.580417,S
561,-0.709580,-1.258505,-0.217017,-0.308483,I
562,-0.669386,-1.020405,-0.508389,-0.660742,S
563,1.198835,-0.789926,0.258522,0.038233,I
564,-1.585983,-1.879924,1.870965,0.389614,O
565,-0.757311,0.648088,0.530191,-1.958442,A
566,0.548879,2.219201,0.251837,-0.916885,G
567,0.433490,-0.806068,-0.472851,-1.284430,Q
568,1.092499,0.715952,1.027695,0.320227,C
569,2.028629,0.958477,-1.096402,0.838237,Y
570,0.915417,1.073378,-0.224834,1.625467,V
571,-0.053121,1.223569,1.096469,-0.625677,N
572,1.331757,0.043873,-0.415002,-2.529716,K
573,-0.184585,-0.698196,-0.275702,0.940696,Y
574,0.663656,0.463667,0.360679,0.034132,R
575,1.200079,-0.491902,-1.876553,0.619711,S
576,0.151012,-0.283268,1.546090,0.811143,D
577,1.761689,-0.282847,1.289397,0.968006,K
578,0.315736,0.305629,1.446195,-1.388892,B
579,0.268534,1.513009,1.396597,0.414648,M
580,1.338364,-1.129650,0.668650,-0.918009,G
581,-1.231469,1.307484,-1.099228,-0.351824,P
582,0.541408,1.441717,0.784128,0.310591,E
583,1.589164,0.256258,-0.748680,-1.700210,K
584,-0.847634,-0.652089,-1.089633,-0.784762,B
585,0.850648,-0.156742,-1.372375,0.031045,Q
586,-1.040292,0.240425,-1.818240,-2.073746,Q
587,0.926606,-1.098551,0.098310,-0.052828,A
588,1.297421,0.114347,-1.764920,-0.293847,D
589,0.614026,0.528393,0.349890,-0.027856,X
590,0.260442,-0.538842,-1.008555,-1.962626,A
591,-1.699960,-0.259392,0.935392,-0.204093,O
592,-0.538037,0.066916,-1.235344,1.164665,X
593,0.067991,-1.431223,-0.439479,1.632854,M
594,0.335058,0.316156,0.469268,-1.535572,F
595,1.161399,-0.811257,0.368601,0.315725,M
596,2.449460,-1.176303,-1.076463,-1.159754,C
597,-0.039307,-0.134497,0.333860,1.431367,P
598,-1.031735,1.113361,0.035127,-1.108997,Z
599,2.012270,1.023710,0.249309,1.045088,Y
600,0.193569,-0.602686,0.884242,1.169801,K
601,1.651546,1.873917,-0.314406,0.958288,B
602,0.367649,-2.100027,0.625508,0.885231,Y
603,0.654492,0.005834,-0.437608,1.058744,V
604,0.558292,-0.160371,0.001380,-1.276773,I
605,0.177779,0.054077,0.095157,-0.748546,A
606,1.230875,1.685014,0.562881,-0.879814,V
607,-1.320824,2.236284,-0.179150,-1.268014,H
608,-0.980261,3.061947,-1.103183,-0.312543,E
609,0.444619,1.040909,0.171462,-0.300382,L
610,-0.465806,-0.150838,-0.073948,-0.451659,Q
611,0.931571,0.261267,0.331943,0.799179,G
612,0.441776,0.001462,-1.013030,1.492018,W
613,0.895355,-0.631578,0.253165,0.820344,W
614,0.582167,0.157162,-0.444155,0.329373,G
615,-2.015206,-1.251414,0.729911,0.315342,S
616,1.434467,0.257131,-1.193711,-0.301346,T
617,-0.111602,-0.771017,0.333679,0.020545,Y
618,-0.061764,0.479442,0.874517,-0.649765,N
619,-1.256761,0.585491,-1.414976,-1.299894,M
620,-0.379404,0.332065,0.881183,-0.380242,X
621,-0.031439,-0.848429,0.573128,-1.785866,E
622,1.512016,-0.115892,-1.079839,-1.126092,L
623,-0.095464,-1.776246,-0.080600,-0.833056,J
624,-1.185861,-2.321956,0.541842,1.641160,S
625,0.173961,-1.039074,0.016549,-0.352056,M
626,-0.052404,1.704106,1.246892,-0.062004,G
627,0.205267,-0.262296,0.373481,-0.708785,Y
628,0.925398,0.031782,1.729115,0.074279,Z
629,-0.263745,1.002651,-0.878270,0.961957,F
630,-0.216755,0.229711,-0.030579,1.173033,V
631,-0.548269,0.833334,-1.104863,0.220541,N
632,-0.304804,0.738915,0.519614,1.628346,E
633,0.519999,-0.977837,-0.682391,-0.676829,Z
634,2.529565,0.624419,0.670100,1.365818,J
635,0.534817,1.228981,-0.637308,0.458387,A
636,-1.381995,0.249902,-0.999753,-0.783522,M
637,0.142092,0.574701,0.742153,0.998817,W
638,-2.747505,-0.499730,-0.526248,1.388338,R
639,-0.599366,-1.110004,2.410049,0.221492,I
640,1.534364,-0.177637,0.305107,-0.909601,A
641,-0.777390,0.693325,-0.428345,-2.046935,M
642,0.249179,-0.893493,-0.814595,-0.546259,A
643,-1.253700,0.462666,0.099127,-0.643531,Q
644,0.278619,-1.427334,0.202021,0.214940,X
645,-0.639992,-0.166221,1.533855,0.137845,C
646,-1.673485,-0.656685,-1.232936,-1.003180,H
647,-0.116229,0.214713,1.578118,0.985450,F
648,0.873516,-1.492269,0.160979,2.533516,V
649,-0.962687,-0.980987,0.991259,1.038378,W
650,1.389964,-0.303760,-0.705037,-0.437259,X
651,-1.639484,-0.392471,0.996571,-0.466495,L
652,-0.468434,-1.154695,-1.095401,0.298392,N
653,0.849011,-0.105237,-1.313615,0.853809,S
654,-0.948917,1.747363,0.932192,-0.236555,T
655,-0.805605,1.012136,-0.628384,-0.321663,V
656,-0.502275,-0.492755,-0.836107,-1.884786,Q
657,-0.416152,0.410849,-1.030194,-0.038141,O
658,0.775767,1.372061,-1.805557,1.373808,F
659,-0.277316,0.715162,0.852179,1.251456,R
660,1.896412,0.219784,1.392545,-2.049124,T
661,-0.122709,0.093372,-1.130204,2.411677,X
662,0.174459,-0.836288,0.322467,-0.223067,B
663,0.423342,2.080766,-1.744331,0.582244,V
664,1.368130,-0.356290,-0.574547,-0.419863,T
665,0.023330,-0.467599,-1.076497,0.221286,J
666,1.082691,-0.471125,-0.093636,1.325797,M
667,-0.488392,0.420118,0.080707,-0.631190,M
668,-0.068278,-0.851370,1.233817,-0.064668,N
669,-0.301781,-0.265714,1.494251,0.436335,M
670,-1.869742,-0.388521,0.190424,0.449219,Y
671,0.640397,0.148972,-1.093557,-0.822471,R
672,0.058984,0.446873,-0.342549,0.170464,L
673,0.266673,-0.907008,0.179831,0.487414,Q
674,-1.223982,0.675697,0.409451,0.168691,L
675,0.425490,1.197247,-1.371674,-0.709441,A
676,1.596048,-0.356739,2.333289,1.955230,E
677,-0.165528,-0.679385,-0.377044,-0.349615,P
678,-0.093387,-0.529332,-1.514470,0.321593,X
679,0.894050,-0.496711,-0.050283,-0.639124,G
680,1.370410,1.429458,1.464454,-0.561588,R
681,-1.166238,-2.115842,0.302311,0.752827,F
682,0.254258,-0.372088,-2.843485,0.020493,O
683,2.350206,-2.664332,0.672943,-1.764596,P
684,0.153123,0.990708,0.538133,0.830508,D
685,-1.119556,-0.739017,0.451611,-0.365537,X
686,1.346670,-0.474345,0.073435,-0.336379,W
687,-2.337755,-1.366732,-0.963478,-0.623929,J
688,-1.293142,0.572390,0.450603,-1.869816,Y
689,-0.327824,-0.338494,1.496102,-0.475989,N
690,0.942846,1.110349,1.083273,-0.566407,Y
691,1.048707,1.655407,-0.483561,-0.612167,K
692,-1.078537,-0.894937,-0.973232,-0.963715,Y
693,-0.593903,-0.106221,0.083481,-0.519975,R
694,0.433885,0.671887,-1.099063,-0.812085,J
695,-1.731201,1.494938,0.041326,0.443002,O
696,0.473472,-0.267641,0.846771,-2.127227,H
697,-0.183663,-0.834763,-0.468557,-0.566987,Q
698,0.635662,-0.548749,-1.985461,-0.610023,L
699,-1.007601,-0.972921,1.212973,-1.251758,T
700,-2.906988,-0.374822,-1.038544,-1.631276,N
701,-1.457608,0.271038,-0.669005,-0.957505,W
702,-0.171948,-0.169668,-0.806363,-1.345583,V
703,-0.078239,-0.089123,0.313766,1.210691,S
704,-0.945746,0.608246,-1.317132,0.776028,V
705,-1.264144,-1.093437,0.862433,0.340508,O
706,0.516517,0.972997,-0.375494,1.182353,T
707,0.467827,2.081270,0.245897,-2.953075,D
708,0.892954,1.829620,-0.409687,0.712322,U
709,-0.366828,1.497777,2.114332,-0.953419,X
710,1.144606,0.209713,0.928045,0.542828,W
711,0.217463,-0.843901,-1.669289,0.159877,Q
712,-0.952316,-0.676995,-0.772659,0.830192,X
713,-0.720229,0.019095,-0.520382,-0.271456,K
714,-0.453106,0.894724,0.901623,1.688442,B
715,0.683672,-0.055447,1.160494,-1.268806,V
716,0.283751,-0.987873,-0.846851,1.249619,Z
717,-1.594328,1.693566,1.195221,0.478202,P
718,0.075877,-0.272695,1.443290,-2.206419,X
719,2.293977,-0.127258,-0.420359,1.257694,O
720,0.184710,0.937916,0.012499,2.868403,J
721,1.216312,0.167139,0.263569,-0.327053,Z
722,-1.067635,-0.279568,-0.997675,1.036647,N
723,-1.592144,0.874177,0.373768,1.101957,F
724,-0.881068,-0.712221,1.186735,1.436335,N
725,-0.564377,-0.071093,0.632442,0.289952,W
726,-1.970000,0.708719,-0.760189,0.287133,T
727,-1.348154,0.922564,0.636366,-0.327320,U
728,-0.916274,1.355443,1.170199,0.134296,T
729,0.608408,2.765980,0.099138,-0.841712,V
730,-0.540253,-1.345832,-1.132283,-0.062412,K
731,-0.795690,-0.183847,-1.962708,-0.394627,U
732,-0.817715,-1.632603,1.205956,1.141853,P
733,0.338553,-0.937926,0.216625,-1.025753,L
734,-1.577702,0.471144,-0.323920,1.329997,S
735,0.745031,1.439446,-0.459549,-1.738112,U
736,-0.635227,0.704222,0.280110,-1.503222,Z
737,-0.053905,-0.982304,1.121858,2.320041,T
738,1.018355,0.465346,-0.023977,0.441272,W
739,0.657365,-1.270409,1.970864,-0.019469,N
740,1.690010,1.089422,-1.103638,0.135632,O
741,1.399595,-1.342128,-1.365824,-0.148969,Z
742,-0.699318,1.162458,0.046901,0.696986,U
743,-0.374180,-0.155566,0.766196,1.010414,Y
744,0.096059,0.349798,0.203149,0.496776,Z
745,0.678931,-0.136995,-0.519396,-0.340908,K
746,-0.088044,0.338252,-0.181385,-0.494354,D
747,-0.977980,-0.001732,-0.136338,1.060396,Y
748,-1.793892,-1.355448,-0.709021,1.953259,T
749,-0.971098,-2.242955,1.581699,-0.583563,Q
750,2.444583,-0.542282,-1.796738,1.490379,T
751,-0.838593,-0.503557,-0.202402,0.076954,D
752,2.165056,1.190549,0.212574,1.026986,X
753,0.184868,1.390732,0.123917,-0.791709,N
754,-0.269841,-0.289364,0.157044,1.019386,D
755,0.488495,2.361611,-0.328662,-1.976000,I
756,2.271450,-0.404397,0.491429,0.569760,U
757,0.595788,-1.017405,-0.983122,-1.618805,L
758,-0.101378,-0.492773,2.633538,0.531745,E
759,0.398695,-0.489239,-1.546162,1.152945,V
760,-0.674934,-0.403076,1.991553,-0.832061,U
761,-0.177420,-1.355529,0.364250,0.226459,L
762,0.325841,1.208348,1.141464,-0.559330,V
763,-2.434176,-1.510230,-0.111019,0.121255,S
764,1.102928,1.935320,1.400400,0.554225,J
765,-2.176581,0.741640,0.431121,-0.635292,O
766,-1.664892,1.420177,-0.343882,0.575033,Z
767,0.018819,-1.171654,1.695723,1.897289,P
768,-0.647573,-0.798191,0.608366,0.524326,V
769,2.103673,0.596397,-0.487993,0.820967,Y
770,0.645169,0.744991,-0.923334,0.499260,W
771,0.977816,-2.105647,1.153590,1.386349,O
772,1.781537,-1.005306,-0.351572,0.058587,Y
773,1.530195,0.664927,-0.924564,-1.597599,M
774,-1.261419,0.507341,-0.934679,0.211458,O
775,-0.897492,-1.312182,0.502715,-0.348293,V
776,-0.077361,1.758418,1.365839,0.744896,V
777,0.500240,-0.533600,1.220821,-0.876774,A
778,0.434770,0.475431,-0.795557,0.424394,C
779,1.968476,-0.451969,1.138735,1.970258,V
780,0.398449,-0.828397,-1.001062,-0.283685,L
781,0.508566,1.630582,-1.040455,-0.184238,I
782,-0.581782,-1.173880,-0.197938,2.067906,W
783,0.652122,0.132338,-1.245521,-0.729941,U
784,2.569907,-1.358212,-1.396934,0.338698,S
785,-0.536723,0.716111,-0.595197,-0.035153,F
786,1.184209,-0.819866,-1.299196,-0.374060,H
787,-0.262145,2.441504,-0.398142,-0.611922,U
788,0.163210,-0.369353,-0.555342,-0.973622,I
789,-1.840078,-0.032281,0.640543,0.123078,W
790,-0.671562,0.112948,-0.889449,-0.328483,C
791,-0.038140,0.049803,0.936209,0.184810,B
792,1.176856,0.484520,-1.534480,0.838762,I
793,-1.270061,0.286956,-0.831955,-0.638283,W
794,-1.120958,-2.018754,1.601948,1.680496,F
795,-0.725097,0.200015,-1.489146,0.094124,X
796,1.239584,-0.396230,1.068379,0.604121,D
797,-0.864722,-1.210071,1.771389,0.491203,E
798,1.903293,0.754076,0.479680,0.198950,J
799,-0.833636,0.674449,0.347665,-0.921505,N
800,-1.813233,-1.058611,2.012034,0.136173,W
801,1.212784,0.480599,-0.202684,-0.739717,Z
802,0.692856,0.734638,-0.985804,-0.284155,B
803,-0.074956,0.485549,1.389163,0.811088,C
804,-0.687227,-1.779429,1.290261,0.764105,S
805,0.821454,0.045616,0.464802,0.446031,O
806,0.421546,0.266818,-0.339122,0.370061,F
807,-0.190158,0.056743,0.154484,0.110321,V
808,-0.292009,-0.454034,0.990238,-0.586966,J
809,0.780126,0.084058,0.312562,0.407105,D
810,0.444774,-0.825654,0.149363,0.364140,Y
811,0.153023,-0.403189,-0.752755,-0.788837,B
812,-0.014354,-0.130123,0.249634,-0.568205,G
813,0.731380,0.590422,-0.142147,0.338687,G
814,0.401919,-0.721963,0.845526,1.151220,D
815,1.474047,1.331588,0.794246,-0.425862,A
816,1.191707,-0.083718,-1.119546,-0.393530,K
817,1.096701,1.423962,1.461284,-1.843915,Q
818,1.275391,-0.151714,0.533359,0.839469,C
819,0.473051,0.937327,-0.978322,1.406781,Q
820,-0.780955,-0.423775,-1.552514,0.897758,R
821,1.065172,1.452617,-0.916321,-0.836921,O
822,0.060137,0.347589,0.188846,-1.674186,B
823,-0.141670,-1.259433,-0.671075,-0.129245,V
824,-2.619243,-1.397069,0.088914,1.091891,T
825,1.399283,-0.381932,0.510228,-0.484791,Z
826,-0.842497,0.403191,0.202327,0.542090,F
827,0.858618,-0.468064,1.113694,-1.945069,I
828,-1.409107,-0.408636,0.478819,0.679576,W
829,0.829381,0.900578,0.373324,0.630392,A
830,-1.035622,1.107064,-0.083982,-0.050709,A
831,-0.585928,0.329107,1.252843,-0.448225,M
832,0.869936,1.115167,0.198997,0.166109,R
833,-0.212429,1.504214,-0.010166,0.296364,J
834,-1.699497,0.481053,0.336587,0.246016,Q
835,-0.975366,1.303508,0.664703,-0.552921,T
836,-1.063790,-0.789847,0.235388,-1.325794,W
837,-0.617677,-1.247196,0.386003,-0.049597,S
838,-0.722269,-0.311987,-1.056328,-1.058504,N
839,0.908960,0.459390,0.233093,0.444732,W
840,0.181063,1.303278,0.586166,-0.412414,L
841,-0.793937,-2.774537,-0.322013,-0.240993,D
842,-0.639231,-0.890890,-0.852202,-1.462766,D
843,-0.338580,1.579940,1.642024,0.753624,R
844,0.034714,-1.968504,0.654976,0.810799,T
845,-0.792369,0.339054,1.314152,-0.441605,F
846,-0.503504,-0.094624,-0.134156,0.412109,O
847,0.796996,0.450739,0.350011,-0.652887,B
848,-0.399899,0.269295,-0.044893,0.182501,N
849,1.570131,-0.127975,1.434540,1.383980,A
850,0.278992,0.861817,-1.249395,-1.107983,F
851,-0.970124,-0.397558,1.237654,0.379768,Q
852,0.460441,-0.072847,0.784166,1.921168,L
853,1.608781,0.828230,1.090862,-0.462940,Q
854,-0.129531,-1.385257,-2.298112,-0.518681,R
855,-0.327942,0.801081,-1.109953,1.147061,J
856,-0.839320,1.354441,-1.428857,0.221884,A
857,-0.007045,-0.215610,-0.371858,-0.728462,Q
858,0.173305,-0.956277,1.649066,0.626490,U
859,1.003383,0.121815,1.545257,2.414217,R
860,-0.927564,1.069279,-1.290718,0.429350,N
861,-0.739371,1.191899,0.950016,0.243005,I
862,-0.008568,-1.989039,0.408304,-0.310558,Z
863,-0.143116,0.787031,0.297395,-0.101720,R
864,-0.434775,0.462465,0.105862,0.824667,L
865,0.692858,0.582571,-0.799941,-1.908002,W
866,0.456967,1.312903,0.560015,-2.019019,X
867,-0.332657,1.093698,-0.124427,-0.569027,P
868,1.343490,-1.812335,2.258827,-0.678307,T
869,0.585904,-0.736770,-1.415267,0.218534,G
870,-0.467557,-0.015130,-0.844117,-0.256141,D
871,-0.884158,-2.588417,0.059768,0.949523,M
872,1.533164,1.003802,0.137476,2.089343,P
873,0.960305,0.462484,-1.179369,0.172254,N
874,1.518718,0.658393,-1.860448,0.864244,N
875,-0.349439,-0.772569,0.379153,1.230222,S
876,0.242347,-1.346136,-1.352729,0.387432,U
877,0.096970,-0.144288,-0.328944,0.359303,C
878,0.515294,-0.834282,2.184097,0.570507,F
879,0.630149,-1.876719,0.410532,0.880285,C
880,-1.086625,-0.896115,-0.947815,0.605458,W
881,-0.608227,0.363116,0.311110,-1.889649,L
882,1.033075,1.011847,0.184564,0.889172,S
883,0.076983,0.124073,-1.274493,0.379550,S
884,-0.448999,-0.012082,-0.544522,-1.484888,Z
885,0.242882,-2.082099,0.553149,-0.548200,H
886,-0.555012,1.330807,1.165124,0.021881,R
887,0.443524,-1.702129,0.550788,-0.194677,X
888,-1.514924,-0.801067,0.765449,0.511253,L
889,0.849619,-0.443858,-0.597760,0.169000,S
890,2.390766,0.377092,-0.099970,-1.595637,R
891,-0.488274,0.633327,0.022631,-1.405563,T
892,0.164608,-0.041737,1.448351,-0.167424,Y
893,1.177545,-0.212579,-0.520864,-1.580751,B
894,1.000663,0.323698,1.290214,-1.290351,X
895,0.892250,0.271796,-0.503157,-1.411566,Q
896,0.280532,1.016094,-1.064222,0.995211,S
897,-1.142340,1.007507,-0.648310,-0.824323,P
898,0.516947,-0.221513,-0.022300,-0.688886,Y
899,-1.235838,0.174375,-0.182662,-0.436242,C
900,0.192560,1.144760,-0.940460,0.034625,K
901,0.225332,1.670992,0.423684,0.783964,E
902,1.066719,-0.321913,-0.274178,-0.090928,I
903,0.961987,-0.237012,0.749900,0.279268,M
904,-0.915897,-1.138485,-0.083169,1.211724,G
905,0.763698,1.127374,-0.914281,-0.575945,U
906,-1.235363,-0.539214,0.314552,0.138646,W
907,-0.363117,-2.007457,-0.388347,-0.305619,P
908,0.398444,0.437231,-1.512276,-0.899374,A
909,0.079757,-0.859233,-0.206125,0.760322,X
910,-0.231826,-1.326198,1.366473,-0.051865,K
911,-0.113481,0.221558,1.234752,-1.031955,H
912,-0.863035,-1.622933,-0.741193,-0.644282,V
913,1.212159,-0.493145,1.054859,-0.186886,R
914,0.294341,1.665309,-1.285803,0.873772,N
915,1.558789,-1.530461,1.629642,-0.372676,J
916,-0.882459,-1.423571,-0.791384,0.339436,X
917,0.957792,0.207603,0.307677,-1.095519,F
918,0.636155,-1.623533,0.119297,-0.066960,H
919,-0.281802,0.098498,0.154048,-0.042368,S
920,1.159234,0.047072,-2.170862,-0.512568,Y
921,0.381310,0.311653,-1.518911,-2.630730,L
922,1.619009,-0.154614,0.791030,0.411396,R
923,-0.765810,-0.034522,-2.198693,1.319636,L
924,0.526537,-0.477411,-0.649827,0.084168,P
925,-1.861950,0.112321,1.146178,-0.097986,M
926,-0.297376,-0.246383,0.986377,-0.711973,M
927,-0.196188,-0.671144,-1.980150,-0.501729,G
928,-0.098891,0.975678,-0.972152,0.982319,U
929,-0.113739,0.071864,-0.350885,-1.275796,H
930,-0.416625,-0.063123,0.395799,0.263551,K
931,-1.708119,2.637695,0.893245,-0.255440,A
932,-0.066055,1.495845,0.972774,0.117859,E
933,0.243657,-1.090208,-0.985540,-0.969744,A
934,-0.793787,0.149356,-0.205228,-1.173157,F
935,1.823491,-0.237901,-1.460959,-0.648414,Q
936,0.045491,0.558336,1.856647,-0.481766,Q
937,0.418577,-0.327014,-0.076390,-0.147520,X
938,0.150289,1.931940,1.286626,-0.609985,C
939,-0.062369,-0.177663,1.442006,0.067406,M
940,-0.589892,0.698689,0.025211,-1.543118,O
941,-0.297109,-0.336647,0.054351,-1.343427,P
942,0.071881,0.471440,1.057016,0.198795,V
943,0.216296,0.575680,-0.978848,-0.295395,I
944,-0.380996,0.546274,-0.750361,-1.246264,D
945,-0.484227,0.923122,-0.543593,-0.762095,P
946,-0.132137,-0.523731,-1.358574,-1.079736,L
947,0.078793,0.167362,1.522298,0.076734,O
948,0.289654,0.045871,0.779030,-1.110426,S
949,-0.779093,0.203236,-0.457633,0.185689,F
950,1.606547,-0.897567,-0.332655,1.267639,C
951,0.179065,0.442572,-1.518454,-0.089239,M
952,-1.055089,0.126268,-0.984655,-0.792523,F
953,0.799393,0.935674,0.004500,-0.242629,U
954,0.293649,-0.067230,-1.137179,-0.892830,L
955,-0.856651,-0.142111,-1.093487,0.498186,Q
956,0.154494,-0.336553,-0.019874,-0.107265,T
957,0.223787,-0.197966,-1.098239,-0.168893,C
958,-0.465695,-1.788065,0.931935,1.096652,G
959,1.140313,2.498867,-2.269374,-0.924296,V
960,-1.661083,0.503252,-2.063403,-0.317350,K
961,-0.804799,0.548850,1.772687,0.387512,C
962,-1.965929,-0.082861,0.017455,-1.344103,Y
963,-0.077153,-0.641076,-1.803967,0.481958,M
964,0.404213,0.715873,0.227034,-0.324068,B
965,0.255648,0.795856,-0.531654,-0.070716,H
966,1.858978,0.982179,1.718407,-2.492343,G
967,-0.002480,1.116188,-1.042539,-0.903063,P
968,0.191493,-0.893526,3.092641,-1.464442,M
969,-0.969504,-0.080706,0.888773,0.361200,M
970,0.771118,1.305627,0.995708,-1.509774,Z
971,-0.607472,-0.404362,-0.686279,-1.432671,W
972,0.462743,-3.045929,0.715726,0.119476,V
973,-1.397152,1.222065,0.320877,-0.164561,A
974,-0.462956,-1.392276,0.272569,-0.614904,A
975,2.963108,1.075657,0.835424,-0.763789,K
976,-0.541509,-0.071647,1.081722,-0.456386,L
977,1.203537,0.343234,-0.115694,1.139613,F
978,0.200460,0.608905,0.262067,-1.949562,Q
979,0.639759,-0.250058,0.573473,0.728236,Z
980,-0.991290,0.920598,-0.761430,-0.374532,P
981,0.102485,-0.482828,-1.781158,-2.230468,U
982,0.390221,0.608585,2.776284,0.039692,F
983,0.310858,-1.578675,-0.212501,1.178948,Y
984,2.514439,0.824098,1.108355,0.804771,V
985,-0.494965,-0.497572,1.149672,0.296577,P
986,-0.987933,0.064373,-1.780457,0.341039,X
987,-0.062355,0.490915,0.706258,-0.500051,H
988,0.843105,1.162839,-0.580016,-1.156416,Z
989,0.383082,-0.804759,-1.146400,0.465773,V
990,0.981781,-1.645924,1.089009,-0.698788,Z
991,0.845803,0.514063,-0.461170,0.756565,A
992,-0.047852,-0.338308,0.630974,-0.633497,W
993,-0.533855,-0.653880,0.863947,-0.011724,A
994,0.664929,-0.764972,0.452054,-0.282188,O
995,0.856702,1.677377,-0.805172,1.076848,K
996,-0.158674,1.252367,0.553768,-0.352424,A
997,0.293275,-0.742775,-0.049205,0.489084,D
998,0.092872,-1.377457,-0.774246,-0.055845,V
999,0.834493,-1.838533,2.398499,2.674104,E
1000,-1.143559,0.541646,1.346643,-1.261212,V
1001,-0.716650,-0.688435,0.422879,-2.774220,S
1002,0.500832,-0.878474,0.742459,-0.637588,S
1003,0.504866,-0.390758,-0.213837,1.312773,G
1004,-0.885491,0.161888,0.688608,-0.079297,E
1005,0.370212,0.584314,-0.100476,-0.057391,I
1006,-0.448034,-1.004697,1.030658,-0.651862,O
1007,1.449854,-1.426122,0.278299,-0.304922,P
1008,-0.167557,0.189406,0.098818,-0.563390,Z
1009,0.791859,-0.570640,0.852469,-1.229184,T
1010,0.005938,0.858689,-0.394473,0.319593,M
1011,-0.596411,-0.299182,0.808919,-0.584455,Y
1012,-0.409684,-0.240638,-1.460268,-1.811452,D
1013,-1.186881,-0.298406,-0.338684,-0.172144,I
1014,1.262742,0.876790,-0.683698,0.764298,M
1015,-0.188261,1.193113,1.021515,0.918915,K
1016,1.298730,-0.714957,-1.086662,0.000099,V
1017,0.142851,0.010018,1.345381,-0.108405,U
1018,-1.135162,-1.606238,-0.977338,0.836302,B
1019,-1.092142,-0.253676,-0.345165,0.489255,R
1020,-1.027598,-0.485895,0.895039,0.285823,O
1021,-0.265622,1.036516,-0.563683,0.415273,W
1022,0.153930,0.519036,1.018210,-2.619299,R
1023,-0.016610,-0.105819,-0.453636,1.726227,S
1024,-1.155089,-0.419903,-0.798955,-1.980434,U
1025,-0.307058,1.200759,0.600119,-0.395215,A
